,source_name,target_name
10199,RAF1,RAF1
10200,MIR181A1,RALA
10201,MIRLET7B,RALB
10202,MIR34A,RALB
10203,MIR29A,RALGAPB
10204,MIRLET7B,RALGAPB
10205,MIR205,RAN
10206,MIR149,RAN
10207,MIR203A,RAN
10208,MIR29A,RAN
10209,MIR181A1,RAN
10210,MIR31,RAN
10211,MIR222,RANBP10
10212,MIRLET7B,RANBP6
10213,MIR101-2,RANBP9
10214,MIR101-2,RAP1B
10215,RAP1B,RAP1B
10216,MIR205,RAP2B
10217,MIR149,RAP2B
10218,MIR101-2,RAP2C
10219,RAP1B,RAPGEF1
10220,MIR149,RAPGEF2
10221,MIR29B2,RAPGEF2
10222,PLCG1,RARG
10223,RARA,RARG
10224,RARG,RARG
10225,MIR92A2,RARS
10226,MIR101-2,RARS2
10227,MIR21,RASA1
10228,MIR214,RASA1
10229,MIR31,RASA1
10230,MIR92A2,RASA1
10231,MIR92A2,RASA3
10232,TP53,RASSF1
10233,MIR9-3,RASSF8
10234,RB1CC1,RB1
10235,PAX3,RB1
10236,RB1,RB1
10237,MIR205,RBBP4
10238,MIR193B,RBBP5
10239,MIR149,RBBP6
10240,MIR214,RBBP9
10241,MIR34A,RBCK1
10242,POLE2,RBL1
10243,ABCC10,RBL1
10244,TFAP2A,RBL2
10245,MIR92A2,RBL2
10246,MIR182,RBM12
10247,MIR101-2,RBM12B
10248,MIRLET7B,RBM12B
10249,MIR34A,RBM15B
10250,MIR182,RBM15B
10251,MIR222,RBM15B
10252,MIRLET7B,RBM19
10253,MIR148A,RBM23
10254,MIR34A,RBM26
10255,MIR92A2,RBM27
10256,MIR137,RBM27
10257,MIR25,RBM27
10258,MIR92A2,RBM28
10259,MIR25,RBM28
10260,MIR3916,RBM28
10261,MIR214,RBM4B
10262,MIR149,RBM7
10263,MIR149,RBM8A
10264,SNAI2,RBPJ
10265,MIRLET7B,RBPJ
10266,NFKBIA,RBPJ
10267,BCL3,RBPJ
10268,PTEN,RBPJ
10269,MIR193B,RBPJ
10270,MIR92A2,RCAN1
10271,MIRLET7B,RCAN1
10272,MIR92A2,RCC1
10273,MIR149,RCC1
10274,MIR29A,RCC2
10275,MIR92A2,RCC2
10276,MIR148A,RCC2
10277,MIR9-3,RCC2
10278,MIR182,RCC2
10279,HRAS,RCE1
10280,MIR92A2,RCN3
10281,MIR9-3,RCOR1
10282,MIR181A1,RCOR1
10283,MIR25,RCOR1
10284,MIR214,RDH10
10285,MIR92A2,RDH11
10286,MIR31,RDX
10287,MIRLET7B,RDX
10288,MIR101-2,REEP5
10289,POLK,REL
10290,SDC4,REL
10291,UBE2M,REL
10292,HMOX1,REL
10293,COL4A3BP,REL
10294,IRF4,REL
10295,UBE2D3,REL
10296,SIN3A,REL
10297,ELAVL1,RELA
10298,PTK2,RELA
10299,MAN2B1,RELA
10300,CXCL1,RELA
10301,PTGS2,RELA
10302,IRF4,RELA
10303,COL4A3BP,RELA
10304,SLC6A6,RELA
10305,SNAI1,RELA
10306,SIN3A,RELA
10307,NAMPT,RELA
10308,ZBTB2,RELA
10309,CDK2,RELA
10310,ALCAM,RELA
10311,PRKCDBP,RELA
10312,PTEN,RELA
10313,MIR9-3,REST
10314,MIR29B2,REST
10315,MAPK8IP1,REST
10316,L1CAM,REST
10317,STAT1,REST
10318,MIR29A,REST
10319,MIR21,REV1
10320,MIR25,REV3L
10321,MIR92A2,REV3L
10322,MIR31,REXO2
10323,MIR149,RFC2
10324,MIR193B,RFC5
10325,MIR149,RFT1
10326,TP53,RFWD2
10327,MIR92A2,RFWD3
10328,MIR205,RFX7
10329,MIR29B2,RGL2
10330,MIR203A,RGL2
10331,MIR149,RGS12
10332,TSC2,RHEB
10333,RHEB,RHEB
10334,MIR92A2,RHEB
10335,EPAS1,RHOA
10336,NRF1,RHOA
10337,HIF1A,RHOA
10338,ARNT,RHOA
10339,MIR31,RHOA
10340,NFYA,RHOB
10341,MIRLET7B,RHOB
10342,SMAD3,RHOB
10343,MIR146A,RHOBTB3
10344,MIR181A1,RHOG
10345,MIRLET7B,RHOG
10346,MIR199A2,RIC8A
10347,MIR149,RIC8A
10348,MIR92A2,RIC8A
10349,MIR92A2,RICTOR
10350,MIR31,RICTOR
10351,MIR149,RICTOR
10352,MIR92A2,RIF1
10353,MIR92A2,RIOK1
10354,MIR101-2,RIOK2
10355,MIR29A,RIOK3
10356,MIR29B2,RIOK3
10357,MIR18B,RLIM
10358,MIR214,RLIM
10359,MIR203A,RLIM
10360,SP1,RLIM
10361,MIR181A1,RLIM
10362,MIR101-2,RMI1
10363,MIR21,RMND5A
10364,MIR203A,RMND5A
10365,MIR92A2,RNF103
10366,MIR92A2,RNF11
10367,MIR205,RNF11
10368,MIR146A,RNF11
10369,MIR31,RNF111
10370,MIR149,RNF111
10371,MIR21,RNF111
10372,MIR101-2,RNF111
10373,MIR92A2,RNF121
10374,MIR92A2,RNF123
10375,MIR30D,RNF135
10376,MIR18B,RNF138
10377,MIR29B2,RNF138
10378,MIR206,RNF138
10379,MIR29A,RNF138
10380,MIR203A,RNF141
10381,MIR9-3,RNF146
10382,MIR203A,RNF149
10383,MIR149,RNF157
10384,MIR34A,RNF167
10385,MIR146A,RNF19B
10386,MIR193B,RNF19B
10387,MIR149,RNF2
10388,MIR92A2,RNF2
10389,MIR25,RNF20
10390,MIR101-2,RNF213
10391,MIR148A,RNF219
10392,MIR101-2,RNF219
10393,MIR92A2,RNF40
10394,MIRLET7B,RNF40
10395,MIR34A,RNF40
10396,MIR9-3,RNF41
10397,MIR9-3,RNF44
10398,MIR101-2,RNF44
10399,MIR92A2,RNF44
10400,MIR21,RNF6
10401,MIR181A1,RNF6
10402,MIR25,RNGTT
10403,MIRLET7B,RNMT
10404,MIR29A,RNMTL1
10405,MIR149,RNPS1
10406,CREB1,RNU4-2
10407,MIR25,ROBO1
10408,MIR146A,ROBO1
10409,MIR148A,ROCK1
10410,HIF1A,ROCK1
10411,MIR146A,ROCK1
10412,EPAS1,ROCK1
10413,ARNT,ROCK1
10414,MIR92A2,RP2
10415,MIR31,RPA1
10416,BRCA1,RPA1
10417,MIR92A2,RPAIN
10418,MIR149,RPAIN
10419,EGFR,RPF1
10420,MIR29A,RPF2
10421,MIR92A2,RPL11
10422,SFPQ,RPL12
10423,NONO,RPL12
10424,MIR193B,RPL12
10425,MIRLET7B,RPL12
10426,MIR222,RPL12
10427,MIR31,RPL12
10428,MIR181A1,RPL14
10429,MIR92A2,RPL15
10430,MIR149,RPL15
10431,SFPQ,RPL18
10432,MIR149,RPL18
10433,MIRLET7B,RPL18A
10434,MIR92A2,RPL18A
10435,MIR149,RPL18A
10436,MIR29B2,RPL22
10437,MIR29A,RPL22
10438,MIR92A2,RPL22
10439,MIR92A2,RPL24
10440,MIR92A2,RPL27
10441,MIR31,RPL27A
10442,MIR149,RPL34
10443,MIR31,RPL35A
10444,SFPQ,RPL36
10445,MIR205,RPL36
10446,MIR31,RPL37A
10447,MIR148A,RPL41
10448,MIR205,RPL7
10449,MIR214,RPL7L1
10450,MIR101-2,RPL7L1
10451,MIR34A,RPL7L1
10452,MIR149,RPL7L1
10453,MIR182,RPL7L1
10454,MIR31,RPL7L1
10455,MIR193B,RPL7L1
10456,MIR92A2,RPL8
10457,MIR222,RPL8
10458,MIR92A2,RPL9
10459,MIR149,RPLP0
10460,MIR92A2,RPLP1
10461,MIR193B,RPP14
10462,MIR205,RPP14
10463,MIR149,RPP30
10464,MIRLET7B,RPP38
10465,MIR92A2,RPRD2
10466,MIR149,RPRD2
10467,MIR92A2,RPS14
10468,MIR92A2,RPS15
10469,SFPQ,RPS15
10470,MIR92A2,RPS15A
10471,SFPQ,RPS15A
10472,MIR149,RPS16
10473,MIRLET7B,RPS16
10474,MIR3916,RPS24
10475,SFPQ,RPS24
10476,MIR92A2,RPS24
10477,MIR92A2,RPS25
10478,MIR214,RPS26
10479,MIR338,RPS4X
10480,MIR29A,RPS4X
10481,MIR29B2,RPS4X
10482,MIRLET7B,RPS4X
10483,NONO,RPS4X
10484,MIR182,RPS4X
10485,SFPQ,RPS4X
10486,MIR182,RPS6
10487,RPS6KA3,RPS6KA3
10488,MIR149,RPS6KA4
10489,MIR148A,RPS6KA5
10490,MIR101-2,RPS6KA5
10491,MIR31,RPS7
10492,MIR92A2,RPS8
10493,MIR149,RPS9
10494,SP1,RPTOR
10495,MIR29A,RRAGC
10496,GABPA,RRAS
10497,MIR101-2,RREB1
10498,SLC39A1,RREB1
10499,MIR146A,RREB1
10500,MIR92A2,RREB1
10501,MIR92A2,RRM1
10502,MIR149,RRM2
10503,MIR101-2,RRM2
10504,FOXO3,RRM2B
10505,MIR25,RRN3
10506,MIR92A2,RRN3
10507,MIR149,RRP1
10508,MIR92A2,RRP36
10509,MIRLET7B,RRP7A
10510,MIR149,RRP7A
10511,MIR181A1,RSBN1L
10512,MIR193B,RSBN1L
10513,MIR92A2,RSPRY1
10514,MIR31,RSRC1
10515,MIRLET7B,RTCA
10516,MIR92A2,RTCB
10517,MIR205,RTN3
10518,MIR34A,RTN4
10519,MIR101-2,RTN4
10520,RUNX1,RUNX1
10521,BCL2L11,RUNX3
10522,ABCC1,RUNX3
10523,HNF4A,RXRA
10524,NOL7,RXRA
10525,CDKN1A,RXRA
10526,SREBF1,RXRA
10527,RARG,RXRA
10528,PLAT,RXRA
10529,EGFR,RXRA
10530,MIR193B,S100A16
10531,MYB,S100A4
10532,HNF4A,S100A4
10533,HIF1A,S100A4
10534,MIR29A,S100B
10535,MIR92A2,SACM1L
10536,MIR101-2,SACM1L
10537,MIR203A,SAE1
10538,MIR30D,SAMD4B
10539,MIR92A2,SAMD4B
10540,MIR3916,SAMD4B
10541,MIR205,SAMD8
10542,MIR92A2,SAP30
10543,MIR29A,SAPCD2
10544,MIR21,SAR1A
10545,MIR221,SAR1A
10546,MIR18B,SAR1A
10547,MIR149,SAR1A
10548,MIR222,SAR1A
10549,MIRLET7B,SAR1A
10550,MIR34A,SAR1A
10551,MIR146A,SARM1
10552,MIR29A,SARS
10553,MIR92A2,SARS2
10554,MIR92A2,SART3
10555,MIR181A1,SASH1
10556,MIR21,SASH1
10557,MIR182,SATB2
10558,MIR34A,SATB2
10559,MIR31,SATB2
10560,MIR149,SATB2
10561,MIR149,SBF1
10562,MIR149,SCAMP3
10563,MIR149,SCAMP4
10564,MIR214,SCAMP4
10565,MIR92A2,SCARB1
10566,MIR205,SCARB2
10567,MIR149,SCD
10568,MIR181A1,SCD
10569,NFYA,SCD
10570,MIR92A2,SCD
10571,MIR214,SCD
10572,MIRLET7B,SCD
10573,MIR149,SCD5
10574,MIR9-3,SCD5
10575,MIR149,SCNM1
10576,MIR193B,SCRIB
10577,MIRLET7B,SCYL1
10578,MIR92A2,SCYL2
10579,MIR9-3,SDC1
10580,MIR149,SDC1
10581,RELA,SDC4
10582,MIR31,SDC4
10583,MIR34A,SDE2
10584,MIR29B2,SDE2
10585,MIR92A2,SDF4
10586,MIR92A2,SEC14L1
10587,MIR9-3,SEC23IP
10588,MIR149,SEC23IP
10589,MIR200B,SEC24A
10590,MIRLET7B,SEC24A
10591,MIR92A2,SEC24A
10592,MIR30D,SEC24A
10593,MIR9-3,SEC24A
10594,MIR29B2,SEC31A
10595,MIR29A,SEC31A
10596,MIR203A,SEC63
10597,MIR92A2,SELT
10598,MIR214,SEMA4C
10599,MIR193B,SEPHS1
10600,MIR149,SEPN1
10601,MIR101-2,11-Sep
10602,MIR200B,7-Sep
10603,MIR34A,7-Sep
10604,MIR146A,SERBP1
10605,MIR92A2,SERINC1
10606,MIR203A,SERINC1
10607,MIR149,SERINC1
10608,MIR205,SERINC3
10609,MIR9-3,SERINC5
10610,RELA,SERPINA3
10611,MIR34A,SERPINB1
10612,MIR29A,SERPINH1
10613,MIR182,SERPINH1
10614,MIR29B2,SERPINH1
10615,MIR149,SERPINH1
10616,MIR9-3,SERPINH1
10617,MIR146A,SERTAD2
10618,MIR92A2,SERTAD2
10619,MIR205,SERTAD2
10620,MIR29B2,SERTAD3
10621,MIR203A,SERTAD3
10622,MIR92A2,SERTAD3
10623,MIR25,SERTAD3
10624,TP53,SESN1
10625,MIR149,SESN2
10626,MIR148A,SESTD1
10627,MIR92A2,SESTD1
10628,SP1,SET
10629,MIR34A,SETD3
10630,MIR30D,SETD3
10631,MIR92A2,SETD5
10632,MIRLET7B,SETD5
10633,MIR214,SETD8
10634,MIRLET7B,SF3B1
10635,MIR222,SF3B3
10636,MIR34A,SF3B3
10637,MIR193B,SF3B3
10638,MIR92A2,SF3B3
10639,MIR146A,SFRP1
10640,MIR29A,SFRP2
10641,MIR149,SFT2D2
10642,MIR31,SFT2D2
10643,MIR3916,SFT2D2
10644,MIR29B2,SFT2D2
10645,MIR9-3,SFT2D2
10646,MIR31,SFXN1
10647,MIR29B2,SFXN1
10648,MIR29A,SGK1
10649,MIR92A2,SGK3
10650,MIR193B,SGOL1
10651,TFAP4,SGPL1
10652,MIR101-2,SGPL1
10653,MIR92A2,SH2B3
10654,MIR214,SH3BP4
10655,MIR29B2,SH3GLB1
10656,MIR203A,SH3GLB1
10657,MIR29A,SH3GLB1
10658,MIR205,SH3GLB1
10659,MIR149,SH3TC2
10660,MIR146A,SHCBP1
10661,MIR92A2,SHISA5
10662,MIR92A2,SHMT2
10663,MIR193B,SHMT2
10664,MIR181A1,SHOC2
10665,MIR34A,SHOC2
10666,MIRLET7B,SHOC2
10667,MIR214,SHOC2
10668,MIR92A2,SHOC2
10669,NFYB,SHOX2
10670,MIR149,SIGIRR
10671,MIR205,SIGMAR1
10672,MIR182,SIN3B
10673,MIR92A2,SIN3B
10674,MIR149,SIPA1
10675,FOXM1,SIRT1
10676,RELA,SIRT1
10677,SP1,SIRT1
10678,MIR34A,SIRT1
10679,NFKB1,SIRT1
10680,REL,SIRT1
10681,MIR181A1,SIRT1
10682,MIR199A2,SIRT1
10683,ATF4,SIRT1
10684,MIR9-3,SIRT1
10685,MIR193B,SKA1
10686,NRF1,SKA3
10687,MIR149,SKI
10688,MIR146A,SKIL
10689,CREB1,SKIL
10690,MIR203A,SLAIN2
10691,MIR149,SLC11A2
10692,MIR101-2,SLC11A2
10693,MIR92A2,SLC12A4
10694,MIR25,SLC12A4
10695,TFAP2A,SLC12A4
10696,TFAP2C,SLC12A4
10697,MIR155,SLC12A4
10698,SP1,SLC12A4
10699,MIR148A,SLC12A7
10700,MIR29A,SLC16A1
10701,MIR149,SLC16A4
10702,MIR31,SLC18B1
10703,MIR193B,SLC18B1
10704,CREB1,SLC19A1
10705,NFIC,SLC19A2
10706,NR3C1,SLC19A2
10707,MIR181A1,SLC19A2
10708,SP1,SLC19A2
10709,MIR34A,SLC1A5
10710,MIR137,SLC1A5
10711,MIR149,SLC1A5
10712,MIR29A,SLC1A5
10713,MIR214,SLC1A5
10714,MIR182,SLC25A14
10715,NFYA,SLC25A19
10716,MIR205,SLC25A25
10717,SFPQ,SLC25A3
10718,MIR92A2,SLC25A3
10719,CREB1,SLC25A3
10720,MIR9-3,SLC25A30
10721,MIR92A2,SLC25A32
10722,MIR9-3,SLC25A32
10723,MIR181A1,SLC25A37
10724,MIR18B,SLC25A37
10725,MIR92A2,SLC25A44
10726,MIR222,SLC25A51
10727,MIR149,SLC27A1
10728,MIR92A2,SLC27A1
10729,MIR214,SLC2A1
10730,MIR149,SLC2A1
10731,MIR101-2,SLC30A5
10732,MIR31,SLC30A5
10733,MIR222,SLC30A9
10734,SP1,SLC31A1
10735,MIR92A2,SLC33A1
10736,MIR25,SLC33A1
10737,MIR155,SLC35A1
10738,MIR222,SLC35A2
10739,MIRLET7B,SLC35A5
10740,MIR338,SLC35A5
10741,MIR182,SLC35B4
10742,MIR205,SLC35C2
10743,MIR92A2,SLC35C2
10744,MIR101-2,SLC35F5
10745,MIR149,SLC35F6
10746,MIRLET7B,SLC35F6
10747,MIR214,SLC35F6
10748,MIR181A1,SLC37A3
10749,MIR92A2,SLC37A3
10750,MIR205,SLC37A4
10751,MIR222,SLC37A4
10752,MIR193B,SLC37A4
10753,MIR205,SLC38A1
10754,MIRLET7B,SLC38A1
10755,MIR31,SLC38A1
10756,MIRLET7B,SLC38A7
10757,MIR92A2,SLC38A7
10758,MIR149,SLC38A7
10759,MIR214,SLC38A7
10760,MIR29A,SLC38A7
10761,MIR193B,SLC38A7
10762,MIR221,SLC39A10
10763,MIR214,SLC39A11
10764,MIR92A2,SLC39A14
10765,MIR9-3,SLC39A14
10766,MIR205,SLC39A14
10767,MIR92A2,SLC39A6
10768,MIR101-2,SLC39A6
10769,MIR203A,SLC39A9
10770,MIR92A2,SLC3A2
10771,MIR205,SLC41A1
10772,SP1,SLC44A1
10773,E2F1,SLC44A1
10774,RUNX1,SLC44A1
10775,NFIC,SLC44A1
10776,MIR203A,SLC44A1
10777,MIR92A2,SLC7A1
10778,MIR203A,SLC7A6OS
10779,MIR92A2,SLC9A1
10780,ESR1,SLC9A3R1
10781,MIRLET7B,SLC9A3R1
10782,MIR146A,SLC9A3R2
10783,MIR149,SLCO3A1
10784,MIR92A2,SLFN12
10785,SKI,SMAD2
10786,MIR146A,SMAD2
10787,SMAD2,SMAD2
10788,TNC,SMAD2
10789,MIR203A,SMAD2
10790,SMAD7,SMAD3
10791,TNC,SMAD3
10792,NUPR1,SMAD3
10793,CDKN1A,SMAD3
10794,VEGFA,SMAD3
10795,BBC3,SMAD3
10796,NUPR1,SMAD4
10797,MIR205,SMAD4
10798,NRF1,SMAD5
10799,SMAD4,SMAD7
10800,NRF1,SMAP1
10801,MIR25,SMAP1
10802,MIR92A2,SMAP2
10803,SP1,SMARCA1
10804,CREB1,SMARCA1
10805,MIR9-3,SMARCA1
10806,MIR101-2,SMARCA5
10807,MIR92A2,SMARCA5
10808,MIR25,SMARCA5
10809,MIRLET7B,SMARCB1
10810,MIR214,SMARCC2
10811,MIR101-2,SMARCD1
10812,MIR92A2,SMARCD2
10813,MIR182,SMARCD3
10814,MIR92A2,SMC1A
10815,MIRLET7B,SMC1A
10816,MIR149,SMC1A
10817,MIR21,SMC1A
10818,MIR222,SMC2
10819,MIR25,SMC5
10820,MIR203A,SMCHD1
10821,MIR149,SMCHD1
10822,MIR181A1,SMCHD1
10823,MIR221,SMCHD1
10824,MIR149,SMCR8
10825,MIRLET7B,SMCR8
10826,MIR214,SMDT1
10827,MIR31,SMEK2
10828,MIRLET7B,SMG1
10829,MIR181A1,SMG1
10830,MIR31,SMG1
10831,MIR92A2,SMG1
10832,MIR205,SMIM13
10833,MIR146A,SMN1
10834,MIR222,SMNDC1
10835,MIR205,SMNDC1
10836,MIR21,SMNDC1
10837,MIR149,SMS
10838,MYO5A,SNAI1
10839,MIR9-3,SNAI2
10840,BANP,SNAI2
10841,MIR182,SNAI2
10842,MITF,SNAI2
10843,MIR203A,SNAI2
10844,L1CAM,SNAI2
10845,MIR214,SNAPC3
10846,MIR29B2,SNAPC3
10847,NFYA,SND1
10848,MIR92A2,SNF8
10849,MIR9-3,SNHG16
10850,MIR92A2,SNN
10851,MIR149,SNRNP200
10852,MIR101-2,SNRNP27
10853,MIR92A2,SNRNP70
10854,MIR193B,SNRPB
10855,MIR25,SNRPD1
10856,MIR92A2,SNRPD1
10857,MIR149,SNRPD1
10858,MIR149,SNRPD2
10859,MIR149,SNRPD3
10860,MIR92A2,SNRPE
10861,MIR149,SNX1
10862,MIR149,SNX12
10863,MIR21,SNX13
10864,MIR193B,SNX18
10865,MIR149,SNX19
10866,MIR29A,SNX24
10867,MIR29B2,SNX24
10868,MIR149,SNX27
10869,MIR203A,SNX4
10870,MIR9-3,SNX7
10871,MIR193B,SOAT1
10872,STAT1,SOAT1
10873,SP1,SOAT1
10874,STAT3,SOCS2
10875,MIR92A2,SOCS5
10876,MIR9-3,SOCS5
10877,MIR214,SOCS5
10878,MIR203A,SOCS6
10879,FOSL2,SOD2
10880,DDB2,SOD2
10881,MIR199A2,SOD2
10882,MIR222,SOD2
10883,FOXO3,SOD2
10884,CREB1,SOD2
10885,MIR146A,SOD2
10886,MIR3916,SOD2
10887,TFAP2C,SOD2
10888,MIR9-3,SOD2
10889,FOS,SOD2
10890,SP1,SOD2
10891,JUN,SOD2
10892,JUNB,SOD2
10893,MIR203A,SOD2
10894,TFAP2A,SOD2
10895,MIRLET7B,SOD2
10896,MIR200B,SOD2
10897,MIR148A,SORD
10898,MIR214,SORD
10899,MIR9-3,SORD
10900,HRAS,SOS1
10901,SOS1,SOS1
10902,MAPK3,SOS1
10903,GRB2,SOS1
10904,MIR148A,SOS2
10905,EDNRB,SOX10
10906,MIA,SOX10
10907,MIR29B2,SOX12
10908,MIR30D,SOX12
10909,MIR18B,SOX12
10910,STAT6,SOX2
10911,TEAD2,SOX4
10912,SOX6,SOX6
10913,CEBPB,SOX6
10914,NOTCH1,SP1
10915,CAPNS1,SP1
10916,TXNRD1,SP1
10917,BIRC5,SP1
10918,ADA,SP1
10919,ALDOA,SP1
10920,RASSF1,SP1
10921,SLC39A1,SP1
10922,ATF2,SP1
10923,CXCL1,SP1
10924,HTT,SP1
10925,HMGA2,SP1
10926,CAV1,SP1
10927,DNMT1,SP1
10928,PPP2CA,SP1
10929,TOP2A,SP1
10930,FOSL1,SP1
10931,CDKN1A,SP1
10932,SIGIRR,SP1
10933,IFNGR1,SP1
10934,MMP2,SP1
10935,MDM2,SP1
10936,CCND1,SP1
10937,CSNK1A1,SP1
10938,HRAS,SP1
10939,AXL,SP1
10940,ZBTB7A,SP1
10941,TAP1,SP1
10942,EDF1,SP1
10943,EDNRB,SP1
10944,BACE1,SP1
10945,PPARD,SP1
10946,MYC,SP1
10947,RPL10,SP1
10948,EXO1,SP1
10949,COL4A3BP,SP1
10950,DAXX,SP1
10951,SLC3A2,SP1
10952,FAS,SP1
10953,SPARC,SP1
10954,LOXL4,SP1
10955,TGFA,SP1
10956,RELA,SP1
10957,SLC19A1,SP1
10958,CFLAR,SP1
10959,MTA2,SP1
10960,COL6A2,SP1
10961,CREB1,SP1
10962,CAT,SP1
10963,IER3IP1,SP1
10964,VIM,SP1
10965,TNC,SP1
10966,SND1,SP1
10967,ITGA3,SP1
10968,TPI1,SP1
10969,CYC1,SP1
10970,ATXN3,SP1
10971,ADAM17,SP1
10972,CDKN2C,SP1
10973,ITGB8,SP1
10974,IGFBP3,SP1
10975,HSPB1,SP1
10976,ILK,SP1
10977,TSG101,SP1
10978,PEBP1,SP1
10979,KIT,SP1
10980,FGF2,SP1
10981,TK1,SP1
10982,FTH1,SP1
10983,VEGFA,SP1
10984,STAT1,SP1
10985,SLC4A2,SP1
10986,MCAM,SP1
10987,CCNB1,SP1
10988,RARA,SP1
10989,POLA1,SP1
10990,UGT8,SP1
10991,COL4A2,SP1
10992,SLC7A1,SP1
10993,JUN,SP1
10994,B3GAT3,SP1
10995,MMP14,SP1
10996,VAMP2,SP1
10997,MC1R,SP1
10998,EGFR,SP1
10999,NT5E,SP1
11000,NFYA,SP1
11001,ABCB8,SP1
11002,VHL,SP1
11003,SLC35C1,SP1
11004,ETS1,SP1
11005,EPHX1,SP1
11006,SP1,SP1
11007,ATP2A2,SP1
11008,CDKN1B,SP1
11009,FYN,SP1
11010,CASP8,SP1
11011,HMOX1,SP1
11012,TICAM1,SP1
11013,CYGB,SP1
11014,ITGA5,SP1
11015,TGFB1,SP1
11016,PELO,SP1
11017,IRF4,SP1
11018,CD2AP,SP1
11019,POR,SP1
11020,IRF3,SP1
11021,ITGA6,SP1
11022,CDKN2A,SP1
11023,INPPL1,SP1
11024,FPGS,SP1
11025,UGDH,SP1
11026,BRCA1,SP1
11027,CDKN2D,SP1
11028,PHGDH,SP1
11029,CREM,SP1
11030,CDK2,SP1
11031,FMR1,SP1
11032,MIER1,SP1
11033,MAN2B1,SP1
11034,NDRG1,SP1
11035,MTDH,SP1
11036,PLAT,SP1
11037,IMPDH2,SP1
11038,MET,SP1
11039,CERS1,SP1
11040,ABCC10,SP1
11041,POLE2,SP1
11042,TGFBI,SP1
11043,SLC25A5,SP1
11044,CD151,SP1
11045,GSTM2,SP1
11046,BMI1,SP1
11047,MCL1,SP1
11048,C1QBP,SP1
11049,B4GALT5,SP1
11050,PTEN,SP1
11051,TGFBR1,SP1
11052,BAK1,SP1
11053,PMAIP1,SP1
11054,DLC1,SP1
11055,SGPL1,SP1
11056,NF1,SP1
11057,OXCT1,SP1
11058,ID1,SP1
11059,TP53,SP1
11060,HSD17B7,SP1
11061,EZR,SP1
11062,SLC25A3,SP1
11063,MAT2B,SP1
11064,HBEGF,SP1
11065,SLC20A1,SP1
11066,E2F1,SP1
11067,POLD1,SP1
11068,ALCAM,SP1
11069,MSRB1,SP1
11070,ATP2C1,SP1
11071,USP22,SP1
11072,HMGA1,SP1
11073,RELA,SP1
11074,GADD45B,SP1
11075,FOXM1,SP1
11076,SKIL,SP1
11077,SLC25A1,SP1
11078,NFKB2,SP1
11079,S100A6,SP1
11080,TNFRSF10B,SP1
11081,BAX,SP1
11082,APEX1,SP1
11083,TGFBR2,SP1
11084,REL,SP1
11085,MMP1,SP1
11086,SPP1,SP1
11087,PARK7,SP1
11088,POLK,SP1
11089,MIR92A2,SP110
11090,CAPNS1,SP2
11091,GNAI2,SP2
11092,IRS2,SP2
11093,TIMP2,SP2
11094,CCND1,SP2
11095,XYLT2,SP3
11096,CDKN1A,SP3
11097,HGF,SP3
11098,MYB,SP3
11099,LDLR,SP3
11100,BIRC5,SP3
11101,ID4,SP3
11102,SP1,SP3
11103,GNAI2,SP3
11104,E2F1,SP3
11105,CDKN1B,SP3
11106,ATF3,SP3
11107,TNC,SP3
11108,CYP51A1,SP3
11109,VEGFA,SP3
11110,JUND,SP3
11111,EXO1,SP3
11112,NFYB,SP3
11113,ITGAV,SP3
11114,CAPNS1,SP3
11115,TFAP2C,SP3
11116,INPPL1,SP3
11117,AXL,SP3
11118,TXNRD1,SP3
11119,CD2AP,SP3
11120,MMP2,SP3
11121,DNASE2,SP3
11122,NFIC,SP3
11123,HMGA2,SP3
11124,SGPL1,SP3
11125,EEF1A1,SP3
11126,CXCL1,SP3
11127,HMOX1,SP3
11128,CDKN2A,SP3
11129,SLC19A1,SP3
11130,ITGB3,SP3
11131,G6PD,SP3
11132,CDKN2C,SP3
11133,E2F1,SP3
11134,SLC20A1,SP3
11135,ESR1,SP3
11136,POLA1,SP3
11137,VIM,SP3
11138,POLK,SP3
11139,IRS2,SP3
11140,EDF1,SP3
11141,HSPA5,SP3
11142,TNIP1,SP3
11143,UTRN,SP3
11144,PLAUR,SP3
11145,IGFBP3,SP3
11146,EGFR,SP3
11147,ASPH,SP3
11148,ITGA5,SP3
11149,CDH2,SP3
11150,RASSF1,SP3
11151,IGFBP4,SP3
11152,MET,SP3
11153,SP1,SP3
11154,F2R,SP3
11155,DNMT3A,SP3
11156,TGFBR2,SP3
11157,BRCA1,SP3
11158,PROS1,SP3
11159,FASLG,SP3
11160,MAT2B,SP3
11161,SP3,SP3
11162,STAT1,SP3
11163,UGT8,SP3
11164,FTH1,SP3
11165,FOSL1,SP3
11166,TIMP2,SP3
11167,CBS,SP3
11168,TOP2A,SP3
11169,HOXB7,SP3
11170,CDC25C,SP3
11171,GDF15,SP3
11172,UBC,SP3
11173,ABCC10,SP3
11174,ITGB8,SP3
11175,HMGA1,SP3
11176,ASNS,SP3
11177,APC,SP3
11178,DLC1,SP3
11179,HDAC4,SP3
11180,CCND1,SP3
11181,NQO2,SP3
11182,TP53,SP3
11183,TGFBI,SP3
11184,PDCD4,SP3
11185,PLD1,SP3
11186,BCL2,SP3
11187,FN1,SP3
11188,CDKN2D,SP3
11189,NRP1,SP3
11190,POR,SP3
11191,MIR149,SPAG5
11192,MIR9-3,SPAG9
