UACC62_vitro_vehicle_rep1	UACC62_vitro_vehicle_rep2	UACC62_vitro_vem_48h_rep1	UACC62_vitro_vem_48h_rep2
C19orf10	2996.85696504259	2839.64222006911	1717.52385202406	1435.67175861877
C19orf12	420.465593306931	388.723717126382	680.176715358532	613.432470279696
C19orf18	0.924100205070179	0	3.10582975049558	3.99630273797848
C19orf21	20.3302045115439	18.5597530723471	8.28221266798821	3.99630273797848
C19orf24	598.816932885476	581.538929600211	564.225738006697	425.606241594708
C19orf25	320.662771159352	372.226158839851	493.826930328797	420.610863172235
C19orf26	97.954621737439	102.078641897909	102.492381766354	102.904795502946
C19orf29	423.237893922142	373.257256232759	414.110633399411	404.625652220321
C19orf29-AS1	168.186237322773	184.566433330563	164.608976776266	153.857655412171
C19orf33	1.84820041014036	1.03109739290818	0	0
C19orf35	2.77230061521054	5.15548696454088	1.03527658349853	2.99722705348386
C19orf38	1.84820041014036	1.03109739290818	2.07055316699705	0.999075684494619
C19orf40	72.079815995474	78.3634018610213	40.3757867564425	32.9694975883224
C19orf42	671.82084908602	646.498065353426	1150.19228426686	983.090473542705
C19orf43	747.597065901775	753.732194215876	907.937563728208	759.297520215911
C19orf44	305.877167878229	296.956049157554	219.478635701688	243.774467016687
C19orf45	12.9374028709825	11.3420713219899	9.31748925148674	5.99445410696772
C19orf46	2.77230061521054	3.09329217872453	9.31748925148674	3.99630273797848
C19orf47	164.489836502492	147.446927185869	122.162636852826	131.87799035329
C19orf48	1067.33573685606	977.48032847695	468.980292324833	381.646911476945
C19orf51	29.5712065622457	46.3993826808679	38.3052335894455	35.9667246418063
C19orf52	206.99844593572	209.31277076036	300.230209214573	241.776315647698
C19orf53	1258.62447930558	1305.36929942175	1062.19377466949	917.15147836606
C19orf54	413.99689187144	424.812125878168	477.262504992821	453.580360760557
C19orf55	112.740225018562	120.638394970256	55.9049355089204	77.9279033905803
C19orf57	85.9413190715266	77.3323044681131	25.8819145874632	19.9815136898924
C19orf59	0	0	0	0
C19orf6	2544.0478645582	2490.10020387324	3545.82229848245	2997.22705348386
C19orf60	523.040716069721	480.49138509521	643.942034936084	431.600695701676
C19orf63	1337.17299673655	1340.42661078063	2247.5854627753	1785.34824819188
C19orf66	592.348231449985	604.223072244191	800.268799044361	679.371465456341
C19orf69	0	0	1.03527658349853	0.999075684494619
C19orf70	720.79815995474	671.244402783222	560.084631672703	423.608090225719
C19orf71	157.09703486193	135.073758470971	145.973998273292	151.859504043182
C19orf73	14.7856032811229	19.5908504652553	36.2346804224484	36.9658003263009
C19orf75	0	0	0	0
C19orf76	15.709703486193	17.528655679439	11.3880424184838	4.9953784224731
C19orf77	0.924100205070179	0	1.03527658349853	0
C19orf79	101.65102255772	146.415829792961	201.878933782213	176.836396155548
C19orf80	1.84820041014036	3.09329217872453	0	0.999075684494619
C19orf81	13.8615030760527	14.4353635007145	26.9171911709617	15.9852109519139
C1D	206.07434573065	214.4682577249	201.878933782213	205.809591005892
C1GALT1	912.086902404267	963.044964976236	640.836205185588	613.432470279696
C1GALT1C1	316.966370339071	323.764581373167	398.581484646933	368.658927578515
C1QA	0	0	0	0.999075684494619
C1QB	0	0	0	0
C1QBP	4010.59489000458	4020.24873494897	1543.5973859963	1286.80948162907
C1QC	0	0	0	0
C1QL1	36.039907997737	37.1195061446943	12.4233190019823	14.9861352674193
C1QL2	0	0	0	0
C1QL3	13.8615030760527	10.3109739290818	12.4233190019823	9.99075684494619
C1QL4	47.1291104585791	58.772551395766	30.0230209214573	37.9648760107955
C1QTNF1	433.402996177914	438.216391985974	584.931269676668	509.528599092256
C1QTNF2	3.69640082028072	3.09329217872453	3.10582975049558	5.99445410696772
C1QTNF3	1617.17535887281	1569.33023200624	268.136635126118	207.807742374881
C1QTNF3-AMACR	0.924100205070179	1.03109739290818	0	0.999075684494619
C1QTNF4	0.924100205070179	0	1.03527658349853	1.99815136898924
C1QTNF5	0	0	0	0
C1QTNF6	634.856840883213	632.062701852711	1133.62785893089	1115.96753958049
C1QTNF7	0.924100205070179	0	0	0
C1QTNF8	0	0	0	0
C1QTNF9	0.924100205070179	0	0	0
C1QTNF9B	18.4820041014036	20.6219478581635	18.6349785029735	13.9870595829247
C1QTNF9B-AS1	22.1784049216843	21.6530452510717	30.0230209214573	18.9824380053978
C1R	758.686268362617	767.136460323682	1823.12206354091	1731.39816122918
C1RL	521.192515659581	447.496268522148	392.369825145942	443.589603915611
C1S	859.413190715266	917.676679688276	3438.15353379861	3427.82867350104
C1orf100	0.924100205070179	0	0	0
C1orf101	11.0892024608421	10.3109739290818	36.2346804224484	33.9685732728171
C1orf105	0	1.03109739290818	1.03527658349853	0
C1orf106	0.924100205070179	0	0	0
C1orf109	305.877167878229	348.510918802963	298.159656047576	320.703294722773
C1orf110	2.77230061521054	0	0	0
C1orf111	0	0	1.03527658349853	0.999075684494619
C1orf112	271.685460290633	271.17861433485	72.4693608448969	70.934373599118
C1orf114	90.5618200968775	92.7987653617358	101.457105182856	97.9094170804727
C1orf115	263.368558445001	302.111536122095	183.243955279239	189.824380053978
C1orf116	12.0133026659123	2.06219478581635	9.31748925148674	9.99075684494619
C1orf122	741.128364466284	725.892564607355	1455.59887639893	1101.98047999756
C1orf123	446.340399048896	455.745047665413	559.049355089204	517.521204568213
C1orf124	220.859949011773	211.374965546176	213.266976200696	255.763375230623
C1orf126	57.2942127143511	62.8969409673987	204.984763532708	199.815136898924
C1orf127	0.924100205070179	1.03109739290818	1.03527658349853	0.999075684494619
C1orf129	0.924100205070179	0	3.10582975049558	5.99445410696772
C1orf130	4.62050102535089	2.06219478581635	0	0
C1orf131	233.797351882755	246.432276905054	258.819145874632	226.790180380279
C1orf133	38.8122086129475	41.243895716327	4.14110633399411	2.99722705348386
C1orf135	94.2582209171583	97.9542523262766	45.5521696739352	31.9704219038278
C1orf140	0.924100205070179	3.09329217872453	3.10582975049558	0
C1orf141	0	0	0	0
C1orf144	2165.16678047943	2172.52220685752	2243.44435644131	2291.87962023066
C1orf146	0	0	0	0
C1orf150	0.924100205070179	0	1.03527658349853	0
C1orf151-NBL1	0	0	0	0
C1orf158	0	1.03109739290818	0	0.999075684494619
C1orf159	125.677627889544	153.633511543318	168.75008311026	119.889082139354
C1orf162	2.77230061521054	6.18658435744905	9.31748925148674	10.9898325294408
C1orf168	0.924100205070179	5.15548696454088	1.03527658349853	0.999075684494619
C1orf170	24.9507055368948	26.8085322156126	15.5291487524779	15.9852109519139
C1orf172	0	0	0	0
C1orf173	0.924100205070179	1.03109739290818	0	0
C1orf174	262.444458239931	263.960932584493	177.032295778248	142.867822882731
C1orf177	0	0	0	0
C1orf180	0	0	0	0
C1orf182	19.4061043064738	14.4353635007145	8.28221266798821	10.9898325294408
C1orf185	0.924100205070179	0	0	0
C1orf186	0	0	0	0
C1orf187	0	1.03109739290818	0	0
C1orf189	0	0	0	0
C1orf192	70.2316155853336	84.5499862184704	56.940212092419	75.9297520215911
C1orf194	0.924100205070179	0	1.03527658349853	6.99352979146234
C1orf198	897.301299123144	891.899244865571	3430.90659771412	3787.4959199191
C1orf200	0	0	0	0
C1orf201	249.507055368948	268.085322156126	246.395826872649	214.801272166343
C1orf204	0	0	0	0
C1orf21	1122.78174916027	1074.40348341032	1162.61560326885	1081.99896630767
C1orf210	0.924100205070179	0	0	0
C1orf212	522.116615864651	520.704183418628	563.190461423198	595.449107958793
C1orf213	69.3075153802634	55.6792592170415	45.5521696739352	35.9667246418063
C1orf216	662.579847035318	653.715747103783	1268.2138147857	1182.90561044163
C1orf220	11.0892024608421	20.6219478581635	33.1288506719528	30.9713462193332
C1orf226	86.8654192765968	89.7054731830112	86.9632330138762	104.902946871935
C1orf227	0.924100205070179	1.03109739290818	2.07055316699705	1.99815136898924
C1orf228	4.62050102535089	5.15548696454088	10.3527658349853	8.99168116045157
C1orf229	0	0	0	0
C1orf233	134.918629940246	130.949368899338	164.608976776266	118.89000645486
C1orf27	436.175296793124	458.838339844138	400.65203781393	393.63581969088
C1orf31	521.192515659581	543.388326062608	604.60152476314	535.504566889116
C1orf35	152.47653383658	166.006680258216	194.631997697723	167.844714995096
C1orf38	63.7629141498424	39.1817009305107	49.6932760079293	58.9454653851825
C1orf43	2784.31391787645	2869.54404446345	2935.00911421832	2638.55888275029
C1orf49	0	0	1.03527658349853	0
C1orf50	72.079815995474	63.9280383603069	116.986253935334	101.905719818451
C1orf51	0.924100205070179	2.06219478581635	4.14110633399411	3.99630273797848
C1orf52	163.565736297422	167.037777651124	169.785359693758	194.819758476451
C1orf53	52.6737116890002	58.772551395766	77.6457437623895	50.9528599092256
C1orf54	12.9374028709825	15.4664608936226	51.7638291749263	45.9574814867525
C1orf55	783.636973899512	735.172441143529	497.968036662791	625.421378493632
C1orf56	122.905327274334	125.793881934797	237.078337621163	198.816061214429
C1orf61	13.8615030760527	13.4042661078063	1.03527658349853	4.9953784224731
C1orf63	206.99844593572	237.15240036888	855.138457969783	694.35760072376
C1orf64	0	0	0	0
C1orf65	0	0	0	0
C1orf68	0	0	0	0
C1orf74	117.360726043913	116.514005398624	48.6579994244307	75.9297520215911
C1orf85	1397.23951006611	1406.41684392675	2946.39715663681	2425.75576195294
C1orf86	790.105675335003	745.483415072611	891.373138392231	655.39364902847
C1orf87	0	0	0	0
C1orf88	4.62050102535089	7.21768175035723	14.4938721689794	12.9879838984301
C1orf9	849.248088459495	831.064498683989	658.435907105063	762.294747269395
C1orf94	0	0	0	0
C1orf95	15.709703486193	24.7463374297962	36.2346804224484	39.9630273797848
C1orf96	790.105675335003	822.815719540724	519.70884491626	664.385330188922
C1orf98	3.69640082028072	1.03109739290818	9.31748925148674	7.99260547595695
C2	13.8615030760527	27.8396296085207	75.5751905953924	96.9103413959781
C20orf11	830.766084358091	847.56205697052	860.314840887276	816.244834232104
C20orf111	607.133834731108	567.103566099496	961.771946070131	843.219877713459
C20orf112	456.505501304668	575.352345242762	329.217953552531	433.598847070665
C20orf118	35.1158077926668	40.2127983234188	83.8574032633806	92.9140386579996
C20orf123	0	1.03109739290818	0	0
C20orf132	584.955429809423	600.098682672558	353.029314972998	420.610863172235
C20orf141	0	0	0	0
C20orf144	12.0133026659123	3.09329217872453	12.4233190019823	12.9879838984301
C20orf151	0	0	0	0
C20orf152	1.84820041014036	2.06219478581635	0	1.99815136898924
C20orf160	0.924100205070179	0	3.10582975049558	0
C20orf166	0	0	0	0
C20orf166-AS1	0	0	0	0
C20orf173	0	0	0	0
C20orf194	351.158077926668	373.257256232759	625.30705643311	743.312309263997
C20orf195	6.46870143549125	3.09329217872453	3.10582975049558	4.9953784224731
C20orf196	35.1158077926668	42.2749931092352	115.950977351835	70.934373599118
C20orf197	0	0	0	0
C20orf20	679.213650726582	677.430987140671	547.661312670721	443.589603915611
C20orf201	1.84820041014036	1.03109739290818	4.14110633399411	1.99815136898924
C20orf202	0.924100205070179	1.03109739290818	2.07055316699705	2.99722705348386
C20orf203	0	0	0	0.999075684494619
C20orf24	98.8787219425091	87.6432783971949	101.457105182856	87.9186602355265
C20orf26	3.69640082028072	7.21768175035723	17.599701919475	12.9879838984301
C20orf27	1005.42102311635	879.526076150673	605.636801346638	433.598847070665
C20orf29	192.212842654597	205.188381188727	373.734846642968	324.699597460751
C20orf3	4666.7060356044	4613.12973587118	3267.33289752135	2983.23999390093
C20orf30	2111.56896858536	2156.02464857099	2783.85873302754	2569.62266052016
C20orf4	851.096288869635	804.255966468377	1025.95909424704	993.081230387652
C20orf43	2044.10965361524	2100.34538935395	2862.53975337343	2537.65223861633
C20orf54	22.1784049216843	13.4042661078063	25.8819145874632	29.9722705348386
C20orf7	236.569652497966	220.654842082349	211.196423033699	167.844714995096
C20orf72	572.018026938441	573.290150456945	593.213482344656	585.458351113847
C20orf79	0	0	0	0
C20orf85	0	0	0	0
C20orf94	36.039907997737	58.772551395766	19.670255086472	47.9556328557417
C20orf96	133.994529735176	112.389615826991	236.043061037664	197.816985529935
C21orf119	155.24883445179	129.91827150643	233.972507870667	171.841017733075
C21orf128	0	0	1.03527658349853	0.999075684494619
C21orf15	0	0	1.03527658349853	0
C21orf2	148.780133016299	153.633511543318	369.593740308974	286.734721449956
C21orf33	1267.86548135629	1192.97968359476	1437.99917447945	1194.89451865556
C21orf37	5.54460123042107	5.15548696454088	5.17638291749263	1.99815136898924
C21orf49	6.46870143549125	5.15548696454088	12.4233190019823	10.9898325294408
C21orf54	0	0	0	0
C21orf56	63.7629141498424	65.9902331461232	45.5521696739352	46.9565571712471
C21orf58	94.2582209171583	70.1146227177559	23.8113614204661	21.9796650588816
C21orf59	525.813016684932	481.522482488118	443.098377737369	339.685732728171
C21orf62	0	4.1243895716327	0	0.999075684494619
C21orf63	37.8881084078773	40.2127983234188	61.0813184264131	60.9436167541718
C21orf67	38.8122086129475	29.9018243943371	49.6932760079293	63.9408438076556
C21orf7	25.874805741965	25.7774348227044	5.17638291749263	3.99630273797848
C21orf88	0	0	0	0
C21orf90	48.0532106636493	51.5548696454088	41.4110633399411	50.9528599092256
C21orf91	230.100951062475	252.618861262503	407.898973898419	424.607165910213
C21orf91-OT1	0	0	0	0
C22orf13	1610.70665743732	1481.68695360905	1462.84581248342	1483.62739147451
C22orf15	88.7136196867372	113.420713219899	120.092083685829	103.90387118744
C22orf23	219.935848806703	221.685939475258	263.995528792124	277.743040289504
C22orf24	0.924100205070179	1.03109739290818	3.10582975049558	1.99815136898924
C22orf25	662.579847035318	653.715747103783	2340.76035529017	2291.87962023066
C22orf26	73.9280164056143	76.301207075205	125.268466603322	101.905719818451
C22orf28	2368.46882559487	2415.86119158385	2076.76482649804	1869.27060568943
C22orf29	364.095480797651	347.479821410055	355.099868139995	413.617333380772
C22orf31	0	0	0	0
C22orf32	327.131472594843	345.417626624239	612.883737431128	491.545236771353
C22orf34	0	0	0	0
C22orf39	314.194069723861	342.324334445514	511.426632248272	498.538766562815
C22orf40	195.909243474878	211.374965546176	202.914210365711	158.853033834644
C22orf42	0	0	0	0.999075684494619
C22orf43	2.77230061521054	0	2.07055316699705	4.9953784224731
C22orf45	3.69640082028072	1.03109739290818	3.10582975049558	3.99630273797848
C22orf46	607.133834731108	569.165760885313	619.095396932119	682.368692509825
C2CD2	246.734754753738	262.929835191585	162.538423609269	178.834547524537
C2CD2L	119.208926454053	117.545102791532	216.372805951192	198.816061214429
C2CD3	162.641636092351	140.229245435512	123.197913436325	203.811439636902
C2CD4A	0	0	0	0
C2CD4B	0	0	0	0
C2CD4C	0.924100205070179	2.06219478581635	1.03527658349853	0
C2CD4D	12.9374028709825	17.528655679439	1.03527658349853	2.99722705348386
C2orf15	7.39280164056143	5.15548696454088	13.4585955854808	8.99168116045157
C2orf16	29.5712065622457	25.7774348227044	25.8819145874632	25.9759677968601
C2orf18	713.405358314178	704.239519356284	744.363863535441	861.203240034362
C2orf27A	39.7363088180177	46.3993826808679	36.2346804224484	29.9722705348386
C2orf27B	0	0	0	0
C2orf28	2796.32722054236	2663.32456588182	2808.7053710315	2314.85836097403
C2orf29	767.927270413319	723.830369821539	749.540246452933	753.303066108943
C2orf40	0	1.03109739290818	0	0
C2orf42	171.882638143053	138.167050649695	237.078337621163	261.75782933759
C2orf43	275.381861110913	281.489588263932	524.885227833753	535.504566889116
C2orf44	365.943681207791	380.474937983117	255.713316124136	265.754132075569
C2orf47	414.92099207651	406.252372805821	375.805399809965	329.694975883224
C2orf48	0	2.06219478581635	0	0
C2orf49	208.84664634586	176.317654187298	144.938721689794	148.862276989698
C2orf50	1.84820041014036	0	1.03527658349853	2.99722705348386
C2orf51	0	0	0	0
C2orf53	0	1.03109739290818	0	0
C2orf54	0	0	1.03527658349853	0
C2orf55	9.24100205070179	7.21768175035723	3.10582975049558	3.99630273797848
C2orf56	420.465593306931	437.185294593066	326.112123802036	317.706067669289
C2orf57	0	0	0	0
C2orf61	1.84820041014036	0	1.03527658349853	0.999075684494619
C2orf62	5.54460123042107	2.06219478581635	1.03527658349853	2.99722705348386
C2orf63	73.9280164056143	77.3323044681131	84.8926798468792	90.9158872890104
C2orf65	122.905327274334	135.073758470971	52.7991057584249	39.9630273797848
C2orf66	12.0133026659123	10.3109739290818	9.31748925148674	4.9953784224731
C2orf68	372.412382643282	320.671289194442	445.168930904366	393.63581969088
C2orf69	341.917075875966	394.910301483831	173.926466027752	198.816061214429
C2orf70	0	0	0	0
C2orf71	0	1.03109739290818	3.10582975049558	1.99815136898924
C2orf72	152.47653383658	141.26034282842	153.220934357782	168.843790679591
C2orf73	2.77230061521054	3.09329217872453	6.21165950099116	1.99815136898924
C2orf74	188.516441834317	196.939602045461	278.489400961104	202.812363952408
C2orf76	113.664325223632	134.042661078063	174.961742611251	126.882611930817
C2orf77	9.24100205070179	7.21768175035723	4.14110633399411	2.99722705348386
C2orf78	0	0	0	0
C2orf80	0	0	0	0
C2orf81	84.0931186613863	65.9902331461232	99.3865520158586	65.9389951766449
C2orf82	0	3.09329217872453	3.10582975049558	6.99352979146234
C2orf83	0	0	0	0
C2orf84	1.84820041014036	1.03109739290818	6.21165950099116	3.99630273797848
C2orf88	1.84820041014036	8.2487791432654	10.3527658349853	10.9898325294408
