id	A375R_RPL10a_vivo__Ronly_vehicle_rep1	A375R_RPL10a_vivo__Ronly_vehicle_rep2	A375R_RPL10a_vivo__Ronly_vehicle_rep3	A375R_RPL10a_vivo__SR_vehicle_rep1	A375R_RPL10a_vivo__SR_vehicle_rep2	A375R_RPL10a_vivo__SR_vehicle_rep3	A375R_RPL10a_vivo__Ronly_vem10d_rep1	A375R_RPL10a_vivo__Ronly_vem10d_rep2	A375R_RPL10a_vivo__Ronly_vem10d_rep3	A375R_RPL10a_vivo__SR_vem10d_rep1	A375R_RPL10a_vivo__SR_vem10d_rep2	A375R_RPL10a_vivo__SR_vem10d_rep3
576	ALOX12	4.47513275	2.463315677	2.383120922	3.64256562	1.194470085	2.638953083	2.316441455	5.603266122	2.391429153	6.493015668	1.150525925	3.659774639
577	ALOX12B	19.01931419	9.853262709	9.532483688	10.92769686	8.361290595	10.55581233	6.949324365	12.14040993	5.978572884	8.116269585	8.053681474	10.06438026
578	ALOX12P2	0	0	0	0.910641405	0	0	0	0	1.195714577	0	1.150525925	0
579	ALOX15	0	0	0	0	0	0	0.772147152	0	1.195714577	2.434880876	1.150525925	0
580	ALOX15B	1.118783187	0	2.383120922	1.82128281	0	0.879651028	0.772147152	2.801633061	1.195714577	2.434880876	0	0.91494366
581	ALOX5	3.356349562	3.284420903	8.340923227	1.82128281	1.194470085	3.51860411	0	1.867755374	4.782858307	2.434880876	3.451577775	8.234492938
582	ALOX5AP	5.593915937	4.105526129	5.957802305	2.731924215	3.583410255	6.157557193	2.316441455	6.537143809	8.370002037	2.434880876	4.6021037	16.46898588
583	ALOXE3	34.68227881	45.98189264	40.51305567	24.58731793	34.63963247	39.58429624	20.8479731	37.35510748	34.67572273	43.0162288	37.96735552	19.21381685
584	ALPI	0	0	0	0	0	0	0	0	0	0	0	0
585	ALPK1	73.83969037	58.29847103	53.62022074	72.8513124	71.6682051	64.21452502	58.68318353	68.17307115	98.04859529	69.79991843	62.12839994	72.28054912
586	ALPK2	172.2926109	240.5838311	213.2893225	364.256562	344.0073845	351.860411	368.3141914	389.4269955	327.625794	365.2321313	538.4461328	290.0371401
587	ALPK3	5.593915937	4.926631354	5.957802305	12.74897967	2.38894017	8.796510276	3.088588607	3.735510748	7.17428746	5.68138871	3.451577775	5.489661959
588	ALPL	67.12699125	59.11957625	56.00334167	77.40451942	69.27926493	88.84475379	118.9106614	127.9412431	68.15573087	43.82785576	50.62314069	46.66212665
589	ALPP	19.01931419	18.06431497	17.87340691	16.39154529	11.94470085	18.47267158	16.21509019	24.28081986	28.69714984	60.87202189	48.32208884	35.68280273
590	ALPPL2	0	0	0	0	0	0	0	0	0	0.811626959	2.30105185	0.91494366
591	ALS2	327.8034739	317.7677224	313.3804012	388.8438799	377.4525469	360.6569213	372.1749271	443.5919013	382.6286646	326.2740373	370.4693478	314.740619
592	ALS2CL	171.1738277	172.4320974	156.0944204	64.65553975	118.2525384	135.4662583	173.7331091	202.6514581	193.7057614	174.4997961	247.3630738	199.4577178
593	ALS2CR11	170.0550445	179.0009392	173.9678273	241.3199723	215.0046153	201.4400853	241.6820585	234.4032994	206.8586218	184.2393196	147.2673184	187.5634502
594	ALS2CR12	2.237566375	2.463315677	2.383120922	0	4.77788034	4.398255138	2.316441455	0.933877687	3.58714373	0.811626959	3.451577775	2.744830979
595	ALS2CR8	104.0468364	84.57383825	132.2632112	112.9195342	108.6967777	115.2342846	98.06268827	90.58613563	101.635739	80.35106889	111.6010147	123.5173941
596	ALX1	303.1902438	289.0290395	322.9128849	283.2094769	333.2571537	387.9261032	310.403155	338.9976004	292.9500713	288.1275703	287.6314812	424.5338581
597	ALX3	5.593915937	22.99094632	16.68184645	18.2128281	13.13917094	10.55581233	18.53153164	16.80979837	20.3271478	15.42091221	20.70946665	17.38392954
598	ALX4	0	0	0	1.82128281	2.38894017	0.879651028	0	0	0	0	0	1.82988732
599	AMACR	98.4529205	78.82610167	83.40923227	143.881342	106.3078376	150.4203257	71.80968511	89.65225795	82.50430579	66.5534106	89.74102214	94.23919695
600	AMBN	0	0	0	0	0	0	0	0	0	0	0	0
601	AMBP	0	0.821105226	0	1.82128281	0	0.879651028	0	0	0	0	2.30105185	0
602	AMBRA1	427.3751776	323.5154589	390.8318312	442.5717228	354.7576153	375.6109888	360.5927198	406.2367938	364.6929459	441.5250654	421.0924885	532.49721
603	AMD1	4199.912086	7405.548031	6106.747363	6348.991875	6918.370733	5104.614913	5035.171576	5839.537177	5592.357075	5552.340023	4966.820418	4789.730059
604	AMDHD1	1.118783187	5.74773658	1.191560461	6.374489835	3.583410255	3.51860411	2.316441455	2.801633061	4.782858307	3.246507834	3.451577775	2.744830979
605	AMDHD2	308.7841597	292.3134604	281.2082688	290.4946082	240.0884871	351.860411	303.4538306	393.1625062	304.9072171	294.6205859	317.5451553	322.0601682
606	AMELX	0	0	0	0	0	0	0	0	0	0	0	0
607	AMELY	0	0	0	0	0	0	0	0	0	0	0	0
608	AMFR	2560.894716	2275.282581	2393.844966	2241.088498	2102.26735	1963.381094	2284.783422	2480.379137	2433.279164	2718.950311	2756.660116	2513.350233
609	AMH	36.91984519	39.41305084	30.98057199	43.71078744	15.52811111	21.99127569	40.92379904	25.21469755	33.48000815	30.03019747	40.26840737	14.63909856
610	AMHR2	0	0.821105226	1.191560461	1.82128281	0	0	0.772147152	0	1.195714577	0	0	0.91494366
611	AMICA1	0	0	0	0.910641405	0	0	0.772147152	0	0	1.623253917	0	0
612	AMIGO1	81.67117268	90.32157483	88.17547411	99.25991314	82.41843587	102.9191702	91.1133639	78.4457257	78.91716206	89.27896544	73.63365919	92.40930963
613	AMIGO2	3219.858014	4341.183328	4188.33502	3208.18967	4073.14299	2840.393168	2494.0353	3432.0005	3722.259477	2630.482973	3873.820789	4422.837651
614	AMIGO3	61.53307531	133.8401518	81.02611135	123.8472311	74.05714527	110.8360295	114.2777785	112.9992001	114.7885994	98.20686198	102.3968073	71.36560546
615	AMMECR1	341.2288722	481.9887675	340.7862918	449.8568541	450.3152221	378.2499419	400.7443717	424.9143476	425.6743893	375.7832818	436.0493255	431.8534074
616	AMMECR1L	560.5103769	594.4801834	624.3776816	652.9298874	647.4027861	678.2109423	565.2117151	711.6147975	643.2944423	607.9085919	575.2629624	618.501914
617	AMN	0	0	0	0	0	0	0	0	0	0	1.150525925	0
618	AMN1	575.0545584	500.0530825	535.010647	443.4823642	496.8995554	500.5214347	511.9335616	432.3853691	379.0415208	405.0018523	341.7061997	420.8740835
619	AMOT	247.2510844	202.8129908	204.9483993	214.0007302	187.5318034	223.431361	171.4166677	220.3951341	185.3357594	166.3835265	247.3630738	257.0991684
620	AMOTL1	1508.119737	1500.159247	1435.830355	2874.894915	1941.013888	2281.814766	1765.128389	1778.103116	1723.024705	1846.451331	1659.058384	1689.90094
621	AMOTL2	3639.401709	3684.299148	3666.431538	3062.487045	4409.983554	3719.164545	5699.218127	4610.55414	4580.782543	3511.098223	5719.264373	3678.073512
622	AMPD1	0	0	0	0	3.583410255	0	0	0	0	0	0	0
623	AMPD2	1237.374205	1171.717157	1265.43721	1145.586887	1072.634136	1122.434711	1222.308941	1464.320213	1253.108876	1206.07766	1102.203836	1155.573842
624	AMPD3	121.9473674	91.14268006	94.13327642	113.8301756	118.2525384	123.1511439	84.93618669	98.99103482	90.87430783	90.90221936	69.03155549	118.9426758
625	AMPH	42.51376112	28.7386829	29.78901152	23.67667653	15.52811111	23.75057775	42.46809334	36.42122979	35.8714373	28.40694355	50.62314069	36.59774639
626	AMT	23.49444694	18.88542019	27.4058906	20.94475231	13.13917094	16.71336952	12.35435443	23.34694217	20.3271478	32.46507834	24.16104442	23.78853515
627	AMTN	0	0	0	0	0	0.879651028	0	0	0	0	0	0
628	AMY1A	0	0	0	0	0	0	0	0	0	0	0	0
629	AMY1B	0	0	0	0	0	0	0	0	0	0	0	0
630	AMY1C	0	0	0	0	0	0	0	0	0	0	0	0
631	AMY2A	0	0	0	0	0	0	0	0	0	0	0	0
632	AMY2B	14.54418144	11.49547316	4.766241844	4.553207025	11.94470085	4.398255138	1.544294303	5.603266122	7.17428746	3.246507834	8.053681474	9.149436598
633	AMZ1	1.118783187	4.926631354	0	0.910641405	0	0.879651028	0.772147152	0	2.391429153	1.623253917	2.30105185	2.744830979
634	AMZ2	4242.425847	4153.971337	4514.822587	4198.967518	3956.084922	4195.055751	4574.199727	4017.541809	4418.165361	4899.791949	4661.931048	4049.540638
635	AMZ2P1	481.0767706	492.6631354	507.6047564	429.8227431	521.9834272	437.1865607	481.8198227	477.211498	495.0258348	555.1528396	581.0155921	575.499562
636	ANAPC1	778.6730985	760.343439	762.598695	765.8494216	679.6534784	730.9900039	803.8051849	845.1593067	792.7587644	751.5665636	791.5618363	694.4422378
637	ANAPC10	443.0381422	360.4651941	370.5753034	324.1883402	390.5917178	388.8057542	404.6051075	339.9314781	335.9957961	391.204194	376.2219774	440.0879003
638	ANAPC11	4714.552352	5095.779031	4810.329581	4396.576703	5238.945793	4193.296449	6303.037199	5105.509315	4604.696835	5427.349472	4857.520455	4139.205117
639	ANAPC13	4590.367418	4681.120892	4747.176877	4060.550025	5215.056391	4413.209205	6030.469255	4723.553341	4929.9312	4769.120008	4230.483826	3957.131328
640	ANAPC16	3894.484276	3629.285098	3877.33774	3127.142585	3690.912563	3664.626181	3822.900548	3147.167805	3479.529418	4045.148761	3947.454448	3966.280765
641	ANAPC2	281.9333632	260.2903566	283.5913897	338.7586026	269.9502392	336.0266925	358.2762784	398.7657723	285.7757838	310.8531251	364.7167182	301.0164641
642	ANAPC4	454.2259741	421.2269808	409.8967986	447.1249298	463.454393	454.7795813	425.4530806	451.0629228	451.98011	427.7274071	431.4472218	537.0719283
643	ANAPC5	3300.410403	3824.708141	3654.515934	3617.978302	3964.446212	3769.304653	3795.875398	3965.244659	3856.17951	4360.060021	4143.043855	4298.405314
644	ANAPC7	1122.139537	978.7574291	890.0956644	1056.34403	1133.552111	948.2638078	1136.600607	1066.488318	1079.730263	1273.442698	1178.138547	1052.185209
645	ANG	153.2732967	81.28941735	110.8151229	78.31516083	66.89032476	73.01103529	55.59459492	84.04899183	78.91716206	85.22083065	56.37577032	118.0277321
646	ANGEL1	137.6103321	109.206995	108.432002	185.7708466	101.5299572	139.8645134	98.06268827	146.6187969	141.0943201	131.4835673	147.2673184	123.5173941
647	ANGEL2	1128.852236	1298.988467	1313.099628	1348.659921	1397.53	1271.975386	1430.016525	1181.355274	1273.436024	1207.700914	1018.215444	1195.831363
648	ANGPT1	250.607434	217.5928848	276.442027	268.6392145	308.1732819	274.4511206	281.0615632	259.617997	330.0172232	241.8648336	281.8788516	240.6301825
649	ANGPT2	2.237566375	3.284420903	2.383120922	0.910641405	1.194470085	2.638953083	0.772147152	0	1.195714577	1.623253917	0	0.91494366
650	ANGPT4	3.356349562	0.821105226	1.191560461	4.553207025	1.194470085	1.759302055	1.544294303	7.471021496	1.195714577	3.246507834	0	0
651	ANGPTL1	0	0.821105226	0	5.46384843	1.194470085	1.759302055	2.316441455	1.867755374	0	1.623253917	0	0
652	ANGPTL2	296.4775447	238.9416207	229.971169	363.3459206	234.1161367	241.0243816	231.6441455	214.791868	241.5343445	196.413724	169.127311	194.8829995
653	ANGPTL3	0	0	1.191560461	0	0	0	0	0	2.391429153	0	0	0
654	ANGPTL4	718.2588064	306.2722492	397.981194	234.9454825	170.8092222	149.5406747	118.9106614	603.2849858	243.9257737	434.2204228	111.6010147	697.1870687
655	ANGPTL5	0	0	0	0	0	0	0	0	0	0	0	0
656	ANGPTL6	13.42539825	6.568841806	7.149362766	6.374489835	3.583410255	7.037208221	3.088588607	4.669388435	9.565716614	8.116269585	3.451577775	5.489661959
657	ANGPTL7	0	0	0	5.46384843	0	0	0	0	0	0	3.451577775	0
658	ANK1	49.22646025	58.29847103	56.00334167	42.80014603	38.22304272	43.10290035	74.89827372	79.37960339	77.72144749	66.5534106	74.78418512	58.55639422
659	ANK2	45.87011069	45.98189264	50.04553936	67.38746397	63.30691451	48.38080652	65.6325079	68.17307115	66.9600163	48.69761751	40.26840737	64.04605618
660	ANK3	215.9251552	184.7486758	196.6074761	287.762684	230.5327264	240.1447305	274.884386	239.0726879	224.7943404	206.1532475	199.040985	137.241549
661	ANKAR	139.8478984	133.8401518	147.7534972	61.01297413	63.30691451	95.88196201	101.923424	79.37960339	111.2014556	90.0905924	108.1494369	110.7081828
662	ANKDD1A	52.58280981	49.26631354	60.76958351	75.58323661	71.6682051	77.40929043	62.54391929	78.4457257	45.43715392	40.58134793	79.38628882	61.3012252
663	ANKFN1	19.01931419	11.49547316	8.340923227	18.2128281	8.361290595	17.59302055	31.65803322	14.0081653	19.13143323	17.04416613	19.55894072	16.46898588
664	ANKFY1	486.6706865	428.6169278	433.7280078	637.4489835	518.4000169	506.6789919	518.882886	613.5576403	551.2244199	592.4876797	447.5545848	449.2373369
665	ANKH	2749.969075	2382.847365	2807.316446	3700.84667	2448.663674	2647.749593	1891.760522	2531.742409	2919.934996	2614.250433	2011.119317	2766.789627
666	ANKHD1	186.8367923	135.4823622	116.7729252	106.5450444	209.0322649	103.7988213	155.2015775	149.4204299	138.7028909	168.0067804	194.4388813	137.241549
667	ANKHD1-EIF4EBP3	12.30661506	6.568841806	14.29872553	10.01705545	13.13917094	4.398255138	14.67079588	9.33877687	3.58714373	14.60928525	10.35473332	18.2988732
668	ANKIB1	995.7170368	1072.363425	1124.833075	1358.676976	994.9935809	1122.434711	979.8547355	845.1593067	997.225957	976.3872311	875.5502288	962.5207301
669	ANKK1	2.237566375	1.642210451	8.340923227	2.731924215	2.38894017	1.759302055	1.544294303	2.801633061	1.195714577	0.811626959	1.150525925	0.91494366
670	ANKLE1	313.2592925	349.7908262	278.8251479	371.5416932	400.1474785	332.5080884	462.5161439	355.8073987	332.4086523	466.6855012	358.9640886	369.6372385
671	ANKLE2	1475.675024	1852.413389	1556.177962	1860.44039	1807.233239	1650.225328	1519.585595	1906.978237	1781.614719	1930.860534	1945.539339	2101.625586
672	ANKMY1	155.5108631	132.1979413	152.519739	109.2769686	91.97419655	105.5581233	125.0878386	152.222063	139.8986055	145.2812256	132.3104814	127.1771687
673	ANKMY2	569.4606424	450.7867689	527.8612842	367.8991276	422.8424101	490.8452734	444.7567594	428.6498583	446.0015371	444.7715733	543.0482365	618.501914
674	ANKRA2	446.3944918	458.176716	492.1144704	407.056708	427.6202905	549.7818923	485.6805584	442.6580236	450.7843954	430.162288	515.4356143	477.6005904
675	ANKRD1	468.7701555	376.0661934	368.1921824	323.2776988	285.4783503	522.5127104	416.1873148	268.9567738	303.7115025	430.162288	674.208192	287.2923092
676	ANKRD10	1519.307569	1904.143018	1630.054711	743.9940279	1334.223085	1448.785242	2203.707971	1565.179003	1495.838935	1439.014597	1912.174087	1599.321517
677	ANKRD11	1608.810224	1655.348135	1858.834319	2113.598701	1473.976085	1749.625894	2272.429067	1949.002733	1803.137582	1956.832597	1743.046776	1577.362869
678	ANKRD12	321.0907748	317.7677224	355.0850174	353.3288651	377.4525469	308.7575107	250.1756772	266.1551408	392.1943812	283.2578085	227.8041331	293.6969148
679	ANKRD13A	1013.617568	1467.315038	1152.238966	1250.310649	1199.247965	1273.734688	1238.524031	1360.65979	1205.280293	1352.170513	1430.103725	1224.194617
680	ANKRD13B	579.5296911	574.773658	602.9295933	383.3800315	440.7594614	391.4447073	426.2252277	479.0792534	532.0929866	542.1668083	484.3714144	538.9018156
681	ANKRD13C	723.8527223	866.2660132	766.1733764	944.335137	765.6553245	929.7911362	986.0319127	815.2752207	813.0859122	929.3128675	808.8197252	737.4445898
682	ANKRD13D	1225.06759	1141.336264	1195.135142	1019.007732	843.2958801	1059.979488	1006.879886	1235.52018	1104.840269	1137.900996	973.3449324	1032.056448
683	ANKRD16	187.9555755	196.244149	196.6074761	176.6644326	162.4479316	182.0877627	219.2897911	214.791868	200.8800489	227.2555484	199.040985	209.5220981
684	ANKRD17	626.518585	624.0399716	661.3160559	798.6325122	768.0442647	650.0621094	651.692196	675.1935677	746.1258959	758.0595793	645.4450439	595.6283225
685	ANKRD18A	53.701593	56.65626058	66.72738582	76.49387802	68.08479485	88.84475379	57.13888923	85.9167472	90.87430783	52.7557523	89.74102214	56.7265069
686	ANKRD18B	175.6489604	224.1617266	160.8606622	179.3963568	199.4765042	193.5232261	169.1002262	140.081653	191.3143323	176.934677	194.4388813	196.7128868
687	ANKRD19P	3.356349562	6.568841806	3.574681383	6.374489835	8.361290595	5.277906166	6.177177214	2.801633061	2.391429153	8.116269585	10.35473332	9.149436598
688	ANKRD2	0	2.463315677	4.766241844	0.910641405	1.194470085	6.157557193	2.316441455	1.867755374	3.58714373	0.811626959	1.150525925	4.574718299
689	ANKRD20A1	0	0	0	0	0	0	0	0	0	0	0	0
690	ANKRD20A2	0	0	0	0	0	0	0	0	0	0	0	0
691	ANKRD20A3	0	0	0	0	0	0	0	0.933877687	0	0	0	0
692	ANKRD20A4	3.356349562	3.284420903	0	3.64256562	3.583410255	1.759302055	1.544294303	1.867755374	0	1.623253917	3.451577775	1.82988732
693	ANKRD20A5P	3.356349562	7.389947032	9.532483688	9.10641405	2.38894017	8.796510276	3.088588607	9.33877687	8.370002037	10.55115046	5.752629624	6.404605618
694	ANKRD20A8P	7.831482312	7.389947032	14.29872553	5.46384843	9.555760681	9.676161304	4.63288291	9.33877687	10.76143119	4.869761751	9.204207399	5.489661959
695	ANKRD20A9P	227.1129871	243.868252	282.3998293	264.0860074	284.2838802	284.1272819	267.1629145	194.2465589	210.4457655	241.0532067	189.8367776	200.3726615
696	ANKRD22	8.9502655	8.211052257	7.149362766	10.01705545	9.555760681	3.51860411	2.316441455	5.603266122	7.17428746	9.739523502	4.6021037	11.89426758
697	ANKRD23	5.593915937	8.211052257	19.06496738	24.58731793	9.555760681	16.71336952	9.265765821	4.669388435	20.3271478	13.7976583	13.8063111	14.63909856
698	ANKRD24	6.712699125	4.105526129	7.149362766	6.374489835	4.77788034	7.916859248	2.316441455	2.801633061	7.17428746	4.869761751	8.053681474	4.574718299
699	ANKRD26	136.4915489	103.4592584	127.4969693	133.8642865	71.6682051	131.0680031	96.51839396	90.58613563	110.0057411	105.5115046	142.6652147	134.496718
700	ANKRD26P1	1.118783187	0	0	0	0	0	0	0.933877687	0	0	1.150525925	0
701	ANKRD26P3	0	0.821105226	0	1.82128281	1.194470085	0.879651028	0	0	1.195714577	0.811626959	2.30105185	0
702	ANKRD27	896.1453332	876.9403811	942.5243246	992.5991314	876.7410424	907.7998605	1118.069076	1029.133211	1012.770246	997.489532	928.4744214	796.9159276
703	ANKRD28	1747.539339	1539.572298	1628.86315	1554.464878	1839.483931	1676.614859	2842.273665	1893.903949	1787.593292	1523.423801	2080.150872	1597.49163
704	ANKRD29	253.9637836	295.5978813	316.9550826	189.4134122	246.0608375	243.6633346	130.4928686	170.8996167	236.7514862	164.7602726	170.2778369	265.3336613
705	ANKRD30A	162.2235622	149.4411511	197.7990365	96.52798893	131.3917094	144.2627685	125.0878386	148.4865522	192.5100469	192.3555892	223.2020294	182.988732
706	ANKRD30B	121.9473674	101.817048	112.0066833	50.99591868	81.22396578	78.28894146	102.6955712	67.23919346	107.6143119	45.45110968	100.0957555	75.0253801
707	ANKRD30BL	0	0.821105226	0	0.910641405	1.194470085	0	0	0	0	0	0	0
708	ANKRD30BP2	30.20714606	18.06431497	23.83120922	78.31516083	35.83410255	56.29766577	17.75938449	28.9502083	20.3271478	34.89995922	24.16104442	14.63909856
709	ANKRD31	14.54418144	9.032157483	4.766241844	7.28513124	8.361290595	8.796510276	5.405030062	7.471021496	8.370002037	9.739523502	13.8063111	10.06438026
710	ANKRD32	236.0632526	265.2169879	206.1399598	259.5328004	242.4774273	258.6174021	299.5930949	236.2710548	265.448636	265.4020154	233.5567628	239.7152389
711	ANKRD33	0	0	0	0	0	0	0	0	0	0	0	0
712	ANKRD33B	318.8532084	335.0109321	333.6369291	451.6781369	424.0368802	475.0115549	416.9594619	495.8890518	450.7843954	376.5949088	445.2535329	396.1706047
713	ANKRD34A	708.1897577	535.3606072	644.6342094	389.7545213	516.0110767	535.7074758	392.2507531	545.3845692	478.2858307	571.3853788	416.4903848	461.1316045
714	ANKRD34B	0	0	0	0	0	0	0	0	0	0	0	0
715	ANKRD34C	0	0	0	0	0	0.879651028	0.772147152	0	1.195714577	0	0	0
716	ANKRD35	1.118783187	0	0	0.910641405	0	0	1.544294303	0	3.58714373	0	0	2.744830979
717	ANKRD36	78.31482312	64.04620761	85.79235319	56.45976711	41.80645298	68.61278015	55.59459492	77.51184802	72.93858918	49.50924447	87.43997029	68.62077448
718	ANKRD36B	67.12699125	81.28941735	77.45142996	86.51093347	63.30691451	84.44649865	47.10097625	78.4457257	96.85288072	76.2929341	78.23576289	64.04605618
719	ANKRD36BP1	16.78174781	29.55978813	25.02276968	48.26399446	34.63963247	36.06569213	31.65803322	48.56163972	29.89286442	29.21857051	18.4084148	20.12876051
720	ANKRD36BP2	0	0	0	0	1.194470085	0.879651028	0	0	0	0	0	0
721	ANKRD37	884.9575013	586.2691312	840.050125	385.2013143	446.7318118	613.9964173	421.5923448	597.6817196	416.1086727	436.6553037	426.8451181	954.2862371
722	ANKRD39	472.1265051	541.1083438	457.559217	589.184989	516.0110767	455.6592323	493.4020299	513.6327278	489.0472619	516.1947456	432.5977478	380.6165625
723	ANKRD40	2683.960867	3281.136482	3329.219928	3729.076553	3578.632375	3406.008779	3418.295441	3219.076387	3227.233643	3654.756194	3261.740997	2855.539162
724	ANKRD42	95.09657093	144.5145197	114.3898043	118.3833826	125.4193589	138.1052113	84.93618669	77.51184802	123.1586014	148.5277334	128.8589036	89.66447866
725	ANKRD43	1.118783187	0.821105226	0	8.195772645	1.194470085	2.638953083	3.088588607	1.867755374	2.391429153	1.623253917	3.451577775	0
